PilotID	AddressType	ZipCode	State	City	Country
663	Vacation	48227	New York	Chicago	Canada
664	Home	90210	Texas	Chicago	USA
665	Office	48227	Ohio	Chicago	Canada
666	Office	33101	Ohio	Houston	Brazil
667	Vacation	33101	New York	New York	Germany
668	Home	48227	Florida	Detroit	Australia
669	Vacation	90210	Ohio	Houston	Brazil
670	Vacation	48227	New York	Houston	Brazil
671	Office	90210	New York	Chicago	USA
672	Office	90210	California	Houston	Brazil
673	Home	48227	Ohio	Houston	USA
674	Vacation	48227	California	Los Angeles	Canada
675	Vacation	90210	Florida	New York	Australia
676	Office	48227	Ohio	New York	USA
677	Office	90001	New York	Chicago	Canada
678	Office	90001	Ohio	Chicago	USA
679	Vacation	90210	Florida	Houston	Germany
680	Vacation	48227	Ohio	Los Angeles	USA
681	Vacation	90001	Florida	New York	Germany
682	Vacation	90210	Florida	Houston	Brazil
683	Vacation	48227	California	Houston	Australia
684	Vacation	60601	California	Detroit	Germany
685	Home	48227	New York	Houston	USA
686	Office	48227	New York	Chicago	Australia
687	Vacation	90210	Florida	Los Angeles	USA
688	Vacation	48227	California	Detroit	USA
689	Vacation	33101	Florida	Chicago	Australia
690	Vacation	48227	Ohio	Detroit	Canada
691	Office	90210	Texas	New York	USA
692	Office	48227	Florida	Chicago	Brazil
693	Home	90001	New York	Los Angeles	USA
694	Office	33101	California	Detroit	Australia
695	Vacation	48227	Texas	Los Angeles	USA
696	Office	33101	Florida	Chicago	USA
697	Vacation	48227	Texas	Chicago	Australia
698	Office	90001	California	Detroit	Australia
699	Home	60601	New York	Detroit	Germany
700	Vacation	90210	New York	New York	USA
701	Home	90001	Texas	Chicago	Canada
702	Vacation	60601	New York	Los Angeles	USA
703	Office	33101	New York	Chicago	USA
704	Home	90210	New York	New York	Canada
705	Vacation	90210	Texas	Houston	Brazil
706	Home	33101	California	Los Angeles	Brazil
707	Vacation	48227	Ohio	Detroit	Canada
708	Home	60601	Texas	Houston	Australia
709	Home	48227	New York	Detroit	USA
710	Office	90001	New York	Chicago	Brazil
711	Vacation	90210	Florida	Detroit	Canada
712	Home	60601	Texas	New York	Canada
713	Office	33101	Texas	Detroit	Australia
714	Office	90210	New York	Detroit	USA
715	Office	48227	Florida	Chicago	Germany
716	Office	90210	Florida	Detroit	USA
717	Office	90001	Texas	Los Angeles	Australia
718	Home	48227	California	Los Angeles	Brazil
719	Office	90001	New York	Los Angeles	Canada
720	Vacation	60601	New York	Los Angeles	Canada
721	Office	48227	Florida	New York	Canada
722	Office	33101	Texas	Detroit	Australia
723	Vacation	90210	Ohio	New York	Canada
724	Vacation	90210	Texas	Los Angeles	Australia
725	Home	60601	Ohio	Houston	Australia
726	Office	90001	California	New York	Germany
727	Office	33101	Florida	Chicago	USA
728	Vacation	33101	Florida	Houston	USA
729	Home	90210	California	New York	Canada
730	Office	33101	Florida	Houston	Brazil
731	Vacation	60601	Florida	Detroit	Australia
732	Vacation	90001	Texas	Houston	Australia
733	Vacation	90210	Florida	Los Angeles	Australia
734	Office	90001	Texas	Chicago	Australia
735	Home	33101	California	Chicago	Germany
736	Home	48227	Ohio	Chicago	USA
737	Vacation	60601	Florida	Detroit	Canada
738	Office	90001	New York	Los Angeles	USA
739	Home	60601	Florida	New York	Germany
740	Home	60601	Texas	New York	Australia
741	Office	90001	Texas	Detroit	Germany
742	Vacation	60601	Texas	Chicago	USA
743	Home	33101	California	Chicago	Brazil
744	Home	48227	California	Chicago	Australia
745	Office	33101	Ohio	Chicago	Germany
746	Office	90210	New York	New York	Canada
747	Home	60601	Ohio	Detroit	Canada
748	Office	33101	Florida	Houston	USA
749	Vacation	48227	Florida	Detroit	Germany
750	Office	48227	New York	New York	USA
751	Office	48227	Florida	Los Angeles	Brazil
752	Office	60601	Florida	Los Angeles	Australia
753	Office	90210	Ohio	Los Angeles	Canada
754	Office	48227	Florida	Detroit	Australia
755	Home	90210	Florida	New York	Brazil
756	Home	60601	Texas	New York	Brazil
757	Home	60601	New York	New York	Brazil
758	Office	48227	Texas	Los Angeles	Germany
759	Vacation	90001	California	Houston	Germany
760	Home	90210	New York	New York	Australia
761	Home	48227	Ohio	Houston	Australia
762	Vacation	48227	Florida	Detroit	USA
763	Office	90210	New York	Los Angeles	Australia
764	Vacation	48227	California	Chicago	USA
765	Vacation	90210	Ohio	New York	Germany
766	Office	90001	Florida	New York	Brazil
767	Office	90210	New York	New York	Australia
768	Office	33101	Texas	Chicago	USA
769	Vacation	48227	New York	Houston	Brazil
770	Vacation	90210	California	Houston	Germany
771	Office	33101	Ohio	New York	USA
772	Vacation	60601	Ohio	New York	Australia
773	Home	60601	Florida	Los Angeles	Canada
774	Home	60601	California	New York	Canada
775	Office	60601	California	Chicago	Germany
776	Office	33101	California	Houston	USA
777	Home	33101	Texas	New York	USA
778	Home	48227	Texas	Chicago	Canada
779	Vacation	90001	California	New York	USA
780	Vacation	90001	Ohio	Detroit	Brazil
781	Home	33101	Texas	Chicago	Canada
782	Office	33101	New York	Los Angeles	Brazil
783	Office	48227	California	Los Angeles	Australia
784	Office	48227	California	Chicago	Germany
785	Home	33101	Texas	Chicago	USA
786	Vacation	90210	Texas	Chicago	Brazil
787	Office	33101	Florida	Chicago	Brazil
788	Office	90210	Ohio	New York	Brazil
789	Home	60601	New York	New York	Germany
790	Office	90001	California	Detroit	Brazil
791	Office	90210	Ohio	Houston	Germany
792	Office	90001	Texas	New York	Canada
793	Office	33101	Florida	Chicago	USA
794	Home	90210	Ohio	Detroit	USA
795	Vacation	48227	Ohio	Detroit	Canada
796	Home	90210	Texas	Houston	USA
797	Vacation	90001	Ohio	Detroit	Canada
798	Office	33101	California	Houston	Germany
799	Home	60601	California	Los Angeles	Australia
800	Vacation	90001	California	New York	USA
801	Home	48227	Texas	New York	Brazil
802	Home	48227	Florida	Los Angeles	Germany
803	Home	90001	Ohio	Detroit	Germany
804	Office	33101	Texas	Los Angeles	Brazil
805	Home	60601	Texas	Houston	Canada
806	Office	90001	California	Detroit	USA
807	Vacation	90210	Texas	Detroit	Australia
808	Office	60601	Florida	Detroit	Germany
809	Vacation	90210	Florida	New York	USA
810	Vacation	48227	Florida	Los Angeles	USA
811	Vacation	90210	Texas	Detroit	Germany
812	Vacation	90001	California	Houston	Australia
813	Home	90210	Florida	Detroit	Brazil
814	Home	90001	New York	Houston	Canada
815	Office	33101	Ohio	New York	Canada
816	Home	60601	Florida	New York	Australia
817	Home	90210	California	Chicago	Australia
818	Office	33101	California	Chicago	Germany
819	Vacation	90001	Texas	Detroit	Canada
820	Home	33101	Ohio	Los Angeles	Canada
821	Vacation	60601	Ohio	Houston	Australia
822	Vacation	60601	Florida	New York	Germany
823	Office	60601	New York	Chicago	Brazil
824	Office	33101	Florida	Detroit	Australia
825	Home	48227	California	New York	Australia
826	Office	33101	California	Chicago	USA
827	Office	60601	New York	Chicago	Germany
828	Vacation	90001	Texas	New York	Canada
829	Vacation	60601	Ohio	Los Angeles	USA
830	Vacation	48227	Florida	Chicago	Brazil
831	Vacation	90210	New York	Los Angeles	Canada
832	Vacation	60601	Florida	Detroit	Germany
833	Office	48227	California	Los Angeles	Germany
834	Vacation	90001	California	Detroit	Canada
835	Office	48227	California	Chicago	Brazil
836	Vacation	48227	Ohio	New York	Canada
837	Vacation	48227	Ohio	Los Angeles	Canada
838	Office	33101	California	Detroit	Germany
839	Home	48227	Texas	Houston	Brazil
840	Home	60601	California	Los Angeles	Germany
841	Office	33101	Florida	Chicago	USA
842	Vacation	33101	New York	New York	USA
843	Office	90210	Florida	Los Angeles	Brazil
844	Vacation	90210	Ohio	New York	Germany
845	Home	90210	Florida	Houston	USA
846	Office	60601	California	Chicago	Canada
847	Vacation	33101	New York	New York	Brazil
848	Home	60601	Florida	New York	Germany
849	Office	90210	New York	Chicago	USA
850	Vacation	33101	Ohio	New York	USA
851	Home	90001	Ohio	Chicago	Canada
852	Vacation	60601	Texas	Chicago	Australia
853	Vacation	33101	California	New York	Australia
854	Office	33101	Texas	Houston	Germany
855	Vacation	90001	California	New York	Brazil
856	Vacation	33101	New York	Detroit	Germany
857	Vacation	90001	New York	Detroit	USA
858	Office	90210	Florida	Detroit	USA
859	Office	48227	Ohio	Detroit	Australia
860	Home	90210	Ohio	New York	USA
861	Vacation	60601	Ohio	Detroit	Germany
862	Office	60601	California	Detroit	Canada
863	Office	33101	Florida	New York	Germany
864	Vacation	48227	Florida	Houston	Canada
865	Home	33101	Ohio	Los Angeles	Germany
866	Home	60601	California	Chicago	Brazil
867	Home	48227	Florida	Houston	Australia
868	Vacation	33101	New York	Chicago	USA
869	Vacation	90001	Texas	Chicago	USA
870	Office	90210	Ohio	Los Angeles	Australia
871	Office	33101	California	Houston	USA
872	Vacation	60601	California	Chicago	Brazil
873	Office	33101	California	Detroit	Canada
874	Vacation	33101	Texas	New York	Brazil
875	Office	48227	Texas	Houston	Australia
876	Vacation	90210	New York	New York	Brazil
877	Home	90001	California	Houston	Germany
878	Home	90210	New York	Detroit	Brazil
879	Home	90001	Ohio	Detroit	USA
880	Home	90001	California	New York	Brazil
881	Vacation	48227	Texas	Houston	Brazil
882	Home	90001	Texas	New York	Brazil
883	Vacation	48227	New York	Detroit	Brazil
884	Office	48227	New York	Houston	USA
885	Vacation	90210	Texas	Chicago	USA
886	Home	60601	Ohio	Detroit	Australia
887	Home	48227	Florida	Chicago	Brazil
888	Vacation	90210	California	Chicago	Brazil
889	Vacation	90001	Florida	New York	Brazil
890	Office	33101	Ohio	New York	Brazil
891	Office	33101	Texas	Houston	Brazil
892	Vacation	90001	Florida	New York	Canada
893	Office	60601	Florida	Houston	Germany
894	Vacation	90210	New York	Detroit	USA
895	Office	33101	Florida	Chicago	Germany
896	Home	48227	Ohio	Chicago	Canada
897	Vacation	33101	Ohio	Los Angeles	Australia
898	Vacation	33101	Florida	New York	Brazil
899	Office	90001	Ohio	Chicago	Australia
900	Vacation	48227	Ohio	Chicago	USA
901	Home	48227	New York	Los Angeles	Canada
902	Home	33101	California	Los Angeles	Germany
903	Home	33101	Texas	Detroit	Canada
904	Vacation	90210	New York	Houston	Germany
905	Home	90001	Ohio	Los Angeles	Australia
906	Office	60601	California	Detroit	Australia
907	Office	90001	Texas	Houston	Brazil
908	Vacation	90001	Ohio	Detroit	Canada
909	Vacation	90001	Florida	Detroit	Germany
910	Vacation	60601	Florida	New York	Germany
911	Office	48227	Texas	Houston	Canada
912	Vacation	48227	California	Chicago	USA
913	Home	33101	New York	New York	USA
914	Office	48227	New York	Chicago	Germany
915	Office	60601	Ohio	Chicago	Brazil
916	Vacation	90001	Florida	New York	Canada
917	Home	90210	Florida	Los Angeles	USA
918	Home	48227	California	Detroit	Brazil
919	Office	33101	California	New York	Canada
920	Office	48227	California	Chicago	Brazil
921	Home	60601	New York	Los Angeles	USA
922	Vacation	90001	Texas	Houston	Canada
923	Home	90001	New York	Detroit	Brazil
924	Vacation	90001	California	Los Angeles	Australia
925	Vacation	90001	New York	Chicago	Australia
926	Vacation	48227	California	Houston	Germany
927	Home	60601	Florida	Detroit	Australia
928	Vacation	90210	Florida	Chicago	Australia
929	Home	48227	California	Houston	Australia
930	Home	60601	Texas	Houston	Australia
931	Vacation	60601	California	Los Angeles	Canada
932	Vacation	60601	Texas	Los Angeles	Brazil
933	Home	48227	Florida	New York	USA
934	Vacation	33101	Texas	Houston	Brazil
935	Office	60601	Texas	Detroit	USA
936	Home	60601	Texas	Detroit	USA
937	Vacation	60601	Texas	Detroit	Canada
938	Vacation	60601	Florida	Detroit	Australia
939	Vacation	33101	Texas	New York	USA
940	Vacation	60601	Florida	Houston	USA
941	Office	90210	Texas	Los Angeles	Brazil
942	Home	90210	New York	Los Angeles	Australia
943	Home	48227	Ohio	Los Angeles	USA
944	Vacation	33101	Florida	Chicago	Brazil
945	Office	48227	Florida	Los Angeles	USA
946	Vacation	90210	Texas	New York	Australia
947	Office	48227	Ohio	Los Angeles	Australia
948	Vacation	60601	Texas	Chicago	Canada
949	Office	33101	New York	Chicago	Canada
950	Vacation	48227	Ohio	New York	Canada
951	Vacation	90210	New York	Chicago	USA
952	Home	90001	California	Chicago	Canada
953	Home	33101	Texas	Houston	USA
954	Office	48227	New York	Detroit	Germany
955	Home	90001	Texas	Chicago	Germany
956	Vacation	33101	California	Los Angeles	Canada
957	Vacation	90001	New York	Houston	Australia
958	Office	90001	Texas	Houston	Brazil
959	Home	90210	California	Houston	Australia
960	Vacation	90001	Ohio	Detroit	Australia
961	Home	60601	New York	Los Angeles	USA
962	Office	60601	Florida	New York	USA
963	Vacation	48227	Florida	Los Angeles	Australia
964	Office	60601	Florida	Houston	USA
965	Office	48227	Ohio	Houston	Germany
966	Home	60601	Florida	Detroit	Germany
967	Home	48227	Ohio	Los Angeles	Brazil
968	Vacation	48227	New York	Los Angeles	USA
969	Home	90001	Texas	Detroit	USA
970	Office	48227	California	Houston	Germany
971	Home	33101	Ohio	Los Angeles	USA
972	Home	90001	New York	Houston	Australia
973	Office	33101	New York	Houston	Australia
974	Home	60601	Ohio	Los Angeles	USA
975	Vacation	60601	Ohio	Houston	USA
976	Office	90210	New York	Los Angeles	Germany
977	Vacation	60601	Ohio	Detroit	USA
978	Home	90001	Texas	Los Angeles	Brazil
979	Vacation	33101	California	New York	Canada
980	Vacation	48227	California	Chicago	USA
981	Vacation	90210	Ohio	Los Angeles	Canada
982	Office	90210	Texas	Detroit	Brazil
983	Home	60601	New York	Los Angeles	Germany
984	Vacation	33101	New York	Houston	Australia
985	Office	90001	Florida	Houston	Brazil
986	Office	90210	Florida	New York	USA
987	Office	33101	Texas	New York	Brazil
988	Vacation	60601	Texas	Detroit	Australia
989	Home	33101	Ohio	New York	Canada
990	Vacation	90210	Ohio	Los Angeles	Brazil
991	Vacation	60601	Florida	New York	Australia
992	Home	60601	Florida	Houston	Brazil
993	Vacation	48227	Florida	Houston	Brazil
994	Home	48227	California	Chicago	Canada
995	Vacation	60601	Ohio	Chicago	Brazil
996	Home	90001	Texas	New York	Brazil
997	Vacation	90001	Florida	New York	Brazil
998	Vacation	48227	Texas	Houston	Australia
999	Office	33101	California	Chicago	Canada
1000	Home	90001	California	Houston	Canada
1001	Home	48227	Ohio	Chicago	Brazil
1002	Vacation	33101	Florida	New York	Australia
1003	Office	90001	Texas	Chicago	Australia
1004	Home	33101	Ohio	Chicago	Germany
1005	Vacation	60601	California	Detroit	USA
1006	Home	33101	Ohio	Houston	Canada
1007	Office	90210	Texas	Houston	USA
1008	Home	90001	California	Houston	USA
1009	Home	90210	Ohio	Los Angeles	USA
1010	Vacation	33101	New York	Houston	Australia
1011	Office	33101	Ohio	Los Angeles	Germany
1012	Office	33101	Texas	Los Angeles	Canada
1013	Office	60601	Florida	New York	USA
1014	Home	90001	Texas	New York	Brazil
1015	Office	90001	California	Detroit	USA
1016	Office	60601	New York	Houston	USA
1017	Office	60601	Texas	Detroit	Brazil
1018	Vacation	60601	Texas	Chicago	USA
1019	Vacation	90210	New York	Chicago	USA
1020	Office	90210	Florida	Chicago	Canada
1021	Vacation	90210	California	Los Angeles	USA
1022	Home	48227	Ohio	Detroit	Australia
1023	Home	90001	Florida	Los Angeles	USA
1024	Vacation	60601	Texas	New York	Brazil
1025	Office	48227	California	Los Angeles	USA
1026	Office	33101	Texas	New York	USA
1027	Vacation	60601	Texas	Los Angeles	USA
1028	Office	90210	Ohio	Detroit	Australia
1029	Office	48227	Ohio	New York	Germany
1030	Office	90210	Ohio	Los Angeles	Canada
1031	Office	48227	California	Los Angeles	Brazil
1032	Office	90210	Texas	New York	Brazil
1033	Office	90210	Florida	Detroit	Canada
1034	Office	90001	California	Chicago	Brazil
1035	Vacation	60601	California	Chicago	Germany
1036	Home	90001	California	Chicago	Brazil
1037	Home	48227	Texas	Chicago	Canada
1038	Office	90210	Texas	Chicago	Canada
1039	Vacation	48227	California	Detroit	Germany
1040	Office	48227	Ohio	New York	USA
1041	Vacation	60601	California	Houston	USA
1042	Vacation	33101	California	New York	Germany
1043	Vacation	48227	Florida	Detroit	Canada
1044	Office	60601	California	Houston	Australia
1045	Office	60601	Texas	New York	Canada
1046	Home	48227	New York	Houston	Brazil
1047	Vacation	48227	Ohio	Houston	Australia
1048	Office	48227	California	Chicago	USA
1049	Vacation	90001	California	Houston	Brazil
1050	Vacation	60601	California	Detroit	USA
1051	Home	90210	California	Chicago	Australia
1052	Vacation	60601	New York	Chicago	USA
1053	Vacation	33101	New York	Los Angeles	Brazil
1054	Home	48227	Ohio	Detroit	Australia
1055	Vacation	33101	Florida	Detroit	Brazil
1056	Office	33101	New York	New York	Australia
1057	Vacation	90001	Texas	New York	USA
1058	Home	33101	Ohio	Houston	Germany
1059	Vacation	60601	Texas	Los Angeles	Brazil
1060	Office	60601	New York	Houston	USA
1061	Home	90001	New York	Los Angeles	Germany
1062	Vacation	48227	Florida	Detroit	Australia
1063	Office	90001	Florida	New York	Brazil
1064	Vacation	33101	New York	Los Angeles	Brazil
1065	Home	90001	Florida	Chicago	Canada
1066	Home	48227	New York	Chicago	Germany
1067	Vacation	48227	Florida	Houston	USA
1068	Vacation	33101	Florida	Detroit	Brazil
1069	Office	33101	California	Detroit	Brazil
1070	Vacation	33101	California	Chicago	Brazil
1071	Vacation	90001	Ohio	Houston	Germany
1072	Home	60601	Texas	New York	Brazil
1073	Vacation	33101	New York	Houston	Germany
1074	Office	90001	New York	Los Angeles	Australia
1075	Office	48227	New York	Chicago	Germany
1076	Vacation	90210	Ohio	Houston	USA
1077	Office	33101	New York	Los Angeles	Canada
1078	Home	90210	Ohio	Detroit	Australia
1079	Office	90210	New York	Detroit	Germany
1080	Home	60601	New York	Detroit	Canada
1081	Home	60601	Florida	Detroit	Australia
1082	Home	60601	California	Houston	Brazil
1083	Office	90001	California	Los Angeles	Germany
1084	Vacation	33101	New York	Chicago	USA
1085	Vacation	60601	California	Los Angeles	Germany
1086	Vacation	48227	Ohio	New York	Canada
1087	Vacation	60601	Ohio	Chicago	Australia
1088	Vacation	90210	California	Detroit	Canada
1089	Office	33101	Ohio	Houston	Brazil
1090	Vacation	60601	New York	Los Angeles	Australia
1091	Home	90001	Ohio	Chicago	Australia
1092	Vacation	90210	Florida	Houston	Germany
1093	Office	90210	California	Detroit	Brazil
1094	Office	33101	Texas	Chicago	Australia
1095	Office	90210	California	Detroit	Germany
1096	Office	48227	Texas	Houston	Canada
1097	Vacation	60601	Ohio	Chicago	USA
1098	Home	90001	Florida	Chicago	Germany
1099	Office	33101	New York	Chicago	Australia
