FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivalTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber,Fuel_consumption
20080415X00480 , Personal ,Denver,Seattle,11/12/2007 3:41,11/12/2007 5:41,2, 11/12/2007 ,189,189, NYC08CA035 ,3958
20071121X01833 , Positioning ,Boston,Denver,11/12/2007 3:41,11/12/2007 8:41,5, 11/12/2007 ,190,190, SEA08LA025 ,4517
20071210X01919 , Personal ,Atlanta,Boston,11/12/2007 3:41,11/12/2007 4:41,1, 11/12/2007 ,191,191, SEA08CA026 ,530
20071217X01946 , Personal ,Atlanta,Seattle,11/11/2007 3:41,11/11/2007 9:41,6, 11/11/2007 ,192,192, LAX08CA030 ,1458
20080104X00021 , Personal ,Denver,Miami,11/11/2007 3:41,11/11/2007 7:41,4, 11/11/2007 ,193,193, CHI08CA042 ,3616
20071228X02004 , Personal ,Boston,Miami,11/11/2007 3:41,11/11/2007 4:41,1, 11/11/2007 ,194,194, NYC08CA032 ,2877
20071228X02005 , Personal ,Seattle,Boston,11/11/2007 3:41,11/11/2007 4:41,1, 11/11/2007 ,195,195, NYC08CA031 ,1193
20071121X01831 , Personal ,Seattle,Denver,11/11/2007 3:41,11/11/2007 8:41,5, 11/11/2007 ,196,196, SEA08LA024 ,1756
20071127X01856 , Business ,Denver,Atlanta,11/11/2007 3:41,11/11/2007 7:41,4, 11/11/2007 ,197,197, DFW08LA030 ,675
20080206X00143 , Personal ,Seattle,Atlanta,11/11/2007 3:41,11/11/2007 8:41,5, 11/11/2007 ,198,198, SEA08LA066 ,4483
20080220X00217 , Personal ,Miami,Denver,11/10/2007 3:41,11/10/2007 7:41,4, 11/10/2007 ,199,199, DFW08LA029 ,2480
20071121X01826 , Personal ,Atlanta,Boston,11/10/2007 3:41,11/10/2007 4:41,1, 11/10/2007 ,200,200, NYC08LA034 ,4508
20080115X00050 , Banner Tow ,Boston,Atlanta,11/10/2007 3:41,11/10/2007 9:41,6, 11/10/2007 ,201,201, NYC08LA029 ,2825
20071206X01910 , Positioning ,Atlanta,Seattle,11/10/2007 3:41,11/10/2007 6:41,3, 11/10/2007 ,202,202, LAX08CA014 ,2475
20080321X00360 , Personal ,Miami,Boston,11/10/2007 3:41,11/10/2007 4:41,1, 11/10/2007 ,203,203, NYC08CA030 ,3368
20080307X00285 , Aerial Application ,Seattle,Denver,11/9/2007 3:41,11/9/2007 7:41,4, 11/09/2007 ,204,204, CHI08CA043 ,1543
20080104X00019 , Personal ,Denver,Miami,11/9/2007 3:41,11/9/2007 8:41,5, 11/09/2007 ,205,205, CHI08CA038 ,1962
20121004X53806 , Public Aircraft - Federal ,Atlanta,Seattle,11/9/2007 3:41,11/9/2007 4:41,1, 11/09/2007 ,206,206, ERA13IA006 ,3533
20071120X01816 , Instructional ,Denver,Boston,11/9/2007 3:41,11/9/2007 6:41,3, 11/09/2007 ,207,207, ANC08LA018 ,4348
20071119X01810 , Personal ,Boston,Miami,11/9/2007 3:41,11/9/2007 7:41,4, 11/09/2007 ,208,208, MIA08CA016 ,1973
20071113X01789 , Personal ,Atlanta,Seattle,11/9/2007 3:41,11/9/2007 4:41,1, 11/09/2007 ,209,209, LAX08FA028 ,784
20071227X01994 , Positioning ,Boston,Atlanta,11/9/2007 3:41,11/9/2007 7:41,4, 11/09/2007 ,210,210, NYC08LA028 ,3161
20071126X01847 , Personal ,Boston,Miami,11/8/2007 3:41,11/8/2007 4:41,1, 11/08/2007 ,211,211, DFW08CA028 ,3345
20071121X01832 , Personal ,Atlanta,Denver,11/8/2007 3:41,11/8/2007 9:41,6, 11/08/2007 ,212,212, SEA08FA023 ,1491
20071121X01829 , Instructional ,Miami,Denver,11/8/2007 3:41,11/8/2007 8:41,5, 11/08/2007 ,213,213, SEA08FA022 ,780
20071119X01814 , Personal ,Denver,Miami,11/8/2007 3:41,11/8/2007 6:41,3, 11/08/2007 ,214,214, LAX08LA027 ,2657
20080108X00028 ,  ,Miami,Denver,11/7/2007 3:41,11/7/2007 9:41,6, 11/07/2007 ,215,215, DCA08WA008 ,2927
20071119X01803 , Personal ,Atlanta,Seattle,11/7/2007 3:41,11/7/2007 9:41,6, 11/07/2007 ,216,216, DEN08WA029 ,2141
20071108X01768 ,  ,Boston,Miami,11/6/2007 3:41,11/6/2007 5:41,2, 11/06/2007 ,217,217, MIA08LA014B ,4760
20071108X01768 , Business ,Seattle,Boston,11/6/2007 3:41,11/6/2007 4:41,1, 11/06/2007 ,218,218, MIA08LA014A ,4586
20071121X01830 , Business ,Atlanta,Boston,11/6/2007 3:41,11/6/2007 5:41,2, 11/06/2007 ,219,219, SEA08LA021 ,2441
20071113X01788 , Executive/Corporate ,Miami,Denver,11/6/2007 3:41,11/6/2007 4:41,1, 11/06/2007 ,220,220, LAX08FA026 ,4940
20080115X00048 , Aerial Application ,Boston,Miami,11/6/2007 3:41,11/6/2007 8:41,5, 11/06/2007 ,221,221, SEA08LA020 ,1315
20071129X01868 , Personal ,Miami,Seattle,11/6/2007 3:41,11/6/2007 9:41,6, 11/06/2007 ,222,222, NYC08LA033 ,669
20071114X01792 , Personal ,Boston,Miami,11/6/2007 3:41,11/6/2007 8:41,5, 11/06/2007 ,223,223, DEN08LA027 ,3413
20071106X01739 , Personal ,Boston,Seattle,11/5/2007 3:41,11/5/2007 4:41,1, 11/05/2007 ,224,224, DFW08LA025 ,3061
20090303X93946 , External Load ,Denver,Boston,11/5/2007 3:41,11/5/2007 8:41,5, 11/05/2007 ,225,225, CEN09RA185 ,3768
20071111X01782 , Personal ,Denver,Atlanta,11/5/2007 3:41,11/5/2007 4:41,1, 11/05/2007 ,226,226, NYC08LA027 ,2517
20071106X01738 ,  ,Boston,Denver,11/5/2007 3:41,11/5/2007 5:41,2, 11/05/2007 ,227,227, DFW08WA027 ,3658
20071226X01990 , Personal ,Seattle,Atlanta,11/5/2007 3:41,11/5/2007 8:41,5, 11/05/2007 ,228,228, ANC08CA017 ,3840
20071205X01903 , Personal ,Boston,Atlanta,11/5/2007 3:41,11/5/2007 7:41,4, 11/05/2007 ,229,229, DEN08CA025 ,3566
20071119X01805 , Unknown ,Atlanta,Seattle,11/5/2007 3:41,11/5/2007 4:41,1, 11/05/2007 ,230,230, NYC08FA026 ,4728
20071209X01915 , Personal ,Boston,Atlanta,11/4/2007 3:41,11/4/2007 9:41,6, 11/04/2007 ,231,231, NYC08CA025 ,3033
20071204X01895 , Personal ,Seattle,Denver,11/4/2007 3:41,11/4/2007 7:41,4, 11/04/2007 ,232,232, CHI08CA034 ,2603
20080103X00009 , Personal ,Seattle,Atlanta,11/4/2007 3:41,11/4/2007 9:41,6, 11/04/2007 ,233,233, DEN08CA026 ,3459
20071119X01811 , Positioning ,Denver,Seattle,11/4/2007 3:41,11/4/2007 7:41,4, 11/04/2007 ,234,234, MIA08RA013 ,4041
20071109X01775 ,  ,Seattle,Atlanta,11/4/2007 3:41,11/4/2007 4:41,1, 11/04/2007 ,235,235, MIA08CA012 ,2288
20071121X01825 , Personal ,Boston,Miami,11/4/2007 3:41,11/4/2007 5:41,2, 11/04/2007 ,236,236, NYC08LA024 ,1652
20071114X01795 , Personal ,Atlanta,Seattle,11/3/2007 3:41,11/3/2007 9:41,6, 11/03/2007 ,237,237, DFW08CA024 ,2114
20071107X01748 , Personal ,Seattle,Miami,11/3/2007 3:41,11/3/2007 8:41,5, 11/03/2007 ,238,238, CHI08FA033 ,3876
20071203X01891 , Instructional ,Miami,Atlanta,11/3/2007 3:41,11/3/2007 4:41,1, 11/03/2007 ,239,239, SEA08CA019 ,4282
20071217X01940 , Personal ,Miami,Boston,11/3/2007 3:41,11/3/2007 5:41,2, 11/03/2007 ,240,240, DFW08CA023 ,4223
20071129X01875 , Personal ,Boston,Miami,11/2/2007 3:41,11/2/2007 7:41,4, 11/02/2007 ,241,241, MIA08CA011 ,4990
20080129X00120 , Personal ,Boston,Seattle,11/2/2007 3:41,11/2/2007 8:41,5, 11/02/2007 ,242,242, DFW08CA022 ,4723
20071108X01760 , Personal ,Miami,Boston,11/2/2007 3:41,11/2/2007 4:41,1, 11/02/2007 ,243,243, LAX08LA025 ,2411
20071108X01763 ,  ,Denver,Seattle,11/2/2007 3:41,11/2/2007 6:41,3, 11/02/2007 ,244,244, DEN08IA022 ,4168
20071109X01779 , Flight Test ,Boston,Atlanta,11/2/2007 3:41,11/2/2007 8:41,5, 11/02/2007 ,245,245, SEA08LA017 ,2422
20071127X01858 , Personal ,Miami,Seattle,11/2/2007 3:41,11/2/2007 8:41,5, 11/02/2007 ,246,246, DEN08CA023 ,965
20071120X01821 , Personal ,Boston,Atlanta,11/2/2007 3:41,11/2/2007 8:41,5, 11/02/2007 ,247,247, NYC08FA023 ,1071
20071108X01767 , Flight Test ,Seattle,Miami,11/1/2007 3:41,11/1/2007 5:41,2, 11/01/2007 ,248,248, CHI08LA031 ,647
20071108X01761 , Personal ,Miami,Boston,11/1/2007 3:41,11/1/2007 6:41,3, 11/01/2007 ,249,249, MIA08FA010 ,1703
20080104X00016 , Personal ,Miami,Boston,11/1/2007 3:41,11/1/2007 9:41,6, 11/01/2007 ,250,250, CHI08CA032 ,809
20080104X00017 , Business ,Boston,Miami,11/1/2007 3:41,11/1/2007 5:41,2, 11/01/2007 ,251,251, CHI08CA035 ,2280
20080111X00042 , Aerial Application ,Miami,Boston,11/1/2007 3:41,11/1/2007 7:41,4, 11/01/2007 ,252,252, DFW08LA035 ,3236
20071219X01972 , Personal ,Boston,Denver,11/1/2007 3:41,11/1/2007 6:41,3, 11/01/2007 ,253,253, MIA08WA020 ,4956
20071203X01892 , Personal ,Seattle,Miami,10/31/2007 3:41,10/31/2007 7:41,4, 10/31/2007 ,254,254, SEA08CA016 ,4903
20071113X01783 ,  ,Atlanta,Boston,10/31/2007 3:41,10/31/2007 4:41,1, 10/31/2007 ,255,255, DFW08WA026 ,878
20071121X01835 , Business ,Miami,Atlanta,10/31/2007 3:41,10/31/2007 5:41,2, 10/31/2007 ,256,256, SEA08CA018 ,1813
20071109X01780 , Instructional ,Atlanta,Boston,10/30/2007 3:41,10/30/2007 4:41,1, 10/30/2007 ,257,257, SEA08LA015A ,4506
20071109X01780 , Instructional ,Boston,Atlanta,10/30/2007 3:41,10/30/2007 4:41,1, 10/30/2007 ,258,258, SEA08LA015B ,2475
20080219X00208 , Instructional ,Boston,Denver,10/30/2007 3:41,10/30/2007 7:41,4, 10/30/2007 ,259,259, LAX08CA037 ,2018
20071205X01901 , Personal ,Boston,Atlanta,10/29/2007 3:41,10/29/2007 5:41,2, 10/29/2007 ,260,260, LAX08CA022 ,3550
20080103X00014 , Instructional ,Denver,Miami,10/29/2007 3:41,10/29/2007 5:41,2, 10/29/2007 ,261,261, CHI08CA029 ,3101
20071114X01793 , Personal ,Atlanta,Miami,10/29/2007 3:41,10/29/2007 4:41,1, 10/29/2007 ,262,262, DEN08LA028 ,1845
20071102X01707 , Business ,Denver,Atlanta,10/29/2007 3:41,10/29/2007 6:41,3, 10/29/2007 ,263,263, SEA08LA014 ,1191
20071107X01747 , Public Aircraft - Local ,Seattle,Miami,10/29/2007 3:41,10/29/2007 7:41,4, 10/29/2007 ,264,264, CHI08GA028 ,4608
20071120X01823 , Other Work Use ,Denver,Miami,10/29/2007 3:41,10/29/2007 8:41,5, 10/29/2007 ,265,265, ANC08CA011 ,4196
20081219X65251 ,  ,Boston,Miami,10/28/2007 3:41,10/28/2007 8:41,5, 10/28/2007 ,266,266, ENG08IA001 ,1889
20071102X01712 , Instructional ,Miami,Boston,10/28/2007 3:41,10/28/2007 7:41,4, 10/28/2007 ,267,267, LAX08FA023 ,547
20071031X01694 , Personal ,Atlanta,Miami,10/28/2007 3:41,10/28/2007 7:41,4, 10/28/2007 ,268,268, ANC08LA010 ,4474
20071101X01699 , Business ,Seattle,Atlanta,10/28/2007 3:41,10/28/2007 8:41,5, 10/28/2007 ,269,269, DEN08LA021 ,1685
20080103X00015 , Personal ,Denver,Atlanta,10/28/2007 3:41,10/28/2007 4:41,1, 10/28/2007 ,270,270, CHI08CA030 ,549
20080311X00296 , Personal ,Boston,Miami,10/28/2007 3:41,10/28/2007 6:41,3, 10/28/2007 ,271,271, ANC08WA016 ,2395
20071102X01706 , Personal ,Seattle,Boston,10/28/2007 3:41,10/28/2007 4:41,1, 10/28/2007 ,272,272, SEA08FA013 ,1974
20071115X01798 ,  ,Atlanta,Miami,10/28/2007 3:41,10/28/2007 5:41,2, 10/28/2007 ,273,273, DCA08WA007 ,4237
20071120X01817 , Personal ,Denver,Seattle,10/28/2007 3:41,10/28/2007 8:41,5, 10/28/2007 ,274,274, DFW08WA034 ,3718
20080215X00197 , Business ,Seattle,Boston,10/27/2007 3:41,10/27/2007 8:41,5, 10/27/2007 ,275,275, ANC08WA013 ,3268
20071106X01733 , Personal ,Boston,Seattle,10/27/2007 3:41,10/27/2007 9:41,6, 10/27/2007 ,276,276, NYC08FA022 ,1293
20071102X01709 , Personal ,Atlanta,Boston,10/27/2007 3:41,10/27/2007 6:41,3, 10/27/2007 ,277,277, SEA08LA012 ,736
20071119X01804 , Instructional ,Denver,Miami,10/27/2007 3:41,10/27/2007 6:41,3, 10/27/2007 ,278,278, NYC08FA020 ,1652
20071106X01732 , Personal ,Atlanta,Boston,10/26/2007 3:41,10/26/2007 9:41,6, 10/26/2007 ,279,279, NYC08LA021 ,3697
20071105X01726 , Business ,Miami,Denver,10/26/2007 3:41,10/26/2007 6:41,3, 10/26/2007 ,280,280, LAX08FA001 ,3461
20071030X01689 , Personal ,Boston,Seattle,10/26/2007 3:41,10/26/2007 5:41,2, 10/26/2007 ,281,281, DEN08LA017 ,4002
20071126X01840 , Instructional ,Miami,Denver,10/26/2007 3:41,10/26/2007 7:41,4, 10/26/2007 ,282,282, DFW08CA021 ,504
20071128X01863 , Personal ,Denver,Seattle,10/26/2007 3:41,10/26/2007 8:41,5, 10/26/2007 ,283,283, LAX08CA021 ,4524
20080215X00196 , Personal ,Atlanta,Denver,10/26/2007 3:41,10/26/2007 9:41,6, 10/26/2007 ,284,284, ANC08WA012 ,4885
20071211X01924 , Personal ,Boston,Miami,10/25/2007 3:41,10/25/2007 7:41,4, 10/25/2007 ,285,285, CHI08CA008 ,3091
20071127X01859 , Aerial Observation ,Boston,Miami,10/25/2007 3:41,10/25/2007 6:41,3, 10/25/2007 ,286,286, LAX08CA018 ,1164
20071127X01860 , Personal ,Boston,Seattle,10/25/2007 3:41,10/25/2007 4:41,1, 10/25/2007 ,287,287, LAX08CA019 ,3675
20071128X01862 , Personal ,Seattle,Miami,10/25/2007 3:41,10/25/2007 7:41,4, 10/25/2007 ,288,288, LAX08CA020 ,4290
20071105X01727 , Personal ,Denver,Seattle,10/25/2007 3:41,10/25/2007 4:41,1, 10/25/2007 ,289,289, LAX08LA024 ,4907
20071104X01721 , Personal ,Miami,Atlanta,10/24/2007 3:41,10/24/2007 8:41,5, 10/24/2007 ,290,290, NYC08LA019 ,2494
20071126X01843 , Personal ,Boston,Seattle,10/24/2007 3:41,10/24/2007 6:41,3, 10/24/2007 ,291,291, DFW08LA020 ,1859
20071126X01842 , Personal ,Miami,Denver,10/24/2007 3:41,10/24/2007 9:41,6, 10/24/2007 ,292,292, DEN08CA020 ,3550
20071127X01857 , Unknown ,Atlanta,Miami,10/24/2007 3:41,10/24/2007 4:41,1, 10/24/2007 ,293,293, DEN08CA019 ,1222
20071120X01822 , Instructional ,Atlanta,Boston,10/24/2007 3:41,10/24/2007 6:41,3, 10/24/2007 ,294,294, LAX08CA016 ,3864
20071212X01935 , Other Work Use ,Boston,Seattle,10/24/2007 3:41,10/24/2007 7:41,4, 10/24/2007 ,295,295, ANC08CA009 ,1254
20071102X01708 , Instructional ,Seattle,Boston,10/23/2007 3:41,10/23/2007 6:41,3, 10/23/2007 ,296,296, CHI08FA027 ,3021
20071109X01776 , Personal ,Atlanta,Seattle,10/23/2007 3:41,10/23/2007 4:41,1, 10/23/2007 ,297,297, ANC08CA008 ,3849
20071026X01664 , Personal ,Seattle,Atlanta,10/23/2007 3:41,10/23/2007 6:41,3, 10/23/2007 ,298,298, MIA08LA006 ,1913
20071108X01759 , Personal ,Miami,Seattle,10/23/2007 3:41,10/23/2007 7:41,4, 10/23/2007 ,299,299, MIA08LA007 ,1421
20080229X00251 , Personal ,Boston,Denver,10/23/2007 3:41,10/23/2007 7:41,4, 10/23/2007 ,300,300, MIA08WA059 ,1397
20081003X62957 , Personal ,Boston,Miami,10/22/2007 3:41,10/22/2007 5:41,2, 10/22/2007 ,301,301, DCA08WA010 ,2462
20071024X01652 , Personal ,Atlanta,Boston,10/21/2007 3:41,10/21/2007 4:41,1, 10/21/2007 ,302,302, MIA08LA005A ,1470
20071024X01652 , Instructional ,Seattle,Atlanta,10/21/2007 3:41,10/21/2007 7:41,4, 10/21/2007 ,303,303, MIA08LA005B ,4697
20071107X01746 , Personal ,Denver,Miami,10/21/2007 3:41,10/21/2007 8:41,5, 10/21/2007 ,304,304, MIA08CA008 ,2255
20071126X01841 , Instructional ,Seattle,Boston,10/21/2007 3:41,10/21/2007 7:41,4, 10/21/2007 ,305,305, DEN08CA016 ,1021
20071109X01777 , Instructional ,Denver,Miami,10/20/2007 3:41,10/20/2007 5:41,2, 10/20/2007 ,306,306, ANC08CA005 ,750
20071119X01808 , Personal ,Denver,Miami,10/20/2007 3:41,10/20/2007 6:41,3, 10/20/2007 ,307,307, NYC08CA017 ,2609
20081003X17818 , Personal ,Denver,Atlanta,10/20/2007 3:41,10/20/2007 5:41,2, 10/20/2007 ,308,308, NYC08LA018 ,1759
20071030X01688 , Personal ,Boston,Denver,10/20/2007 3:41,10/20/2007 7:41,4, 10/20/2007 ,309,309, DEN08LA015 ,3391
20071205X01898 , Personal ,Miami,Seattle,10/20/2007 3:41,10/20/2007 9:41,6, 10/20/2007 ,310,310, LAX08CA015 ,1007
20071129X01877 , Personal ,Miami,Atlanta,10/20/2007 3:41,10/20/2007 7:41,4, 10/20/2007 ,311,311, DFW08CA033 ,2838
20071023X01634 ,  ,Miami,Atlanta,10/20/2007 3:41,10/20/2007 8:41,5, 10/20/2007 ,312,312, CHI08IA022 ,4691
20071104X01724 , Personal ,Seattle,Boston,10/20/2007 3:41,10/20/2007 4:41,1, 10/20/2007 ,313,313, NYC08LA015 ,4324
20071025X01658 , Instructional ,Denver,Miami,10/20/2007 3:41,10/20/2007 6:41,3, 10/20/2007 ,314,314, DFW08LA018 ,1030
20071026X01671 , Other Work Use ,Atlanta,Denver,10/20/2007 3:41,10/20/2007 4:41,1, 10/20/2007 ,315,315, ANC08LA004 ,2731
20071211X01925 , Personal ,Denver,Boston,10/19/2007 3:41,10/19/2007 5:41,2, 10/19/2007 ,316,316, CHI08CA024 ,3717
20080215X00198 , Personal ,Boston,Miami,10/19/2007 3:41,10/19/2007 5:41,2, 10/19/2007 ,317,317, ANC08WA014 ,2963
20071108X01773 , Personal ,Miami,Seattle,10/19/2007 3:41,10/19/2007 8:41,5, 10/19/2007 ,318,318, CHI08CA023 ,4493
20080415X00479 , Personal ,Atlanta,Seattle,10/19/2007 3:41,10/19/2007 6:41,3, 10/19/2007 ,319,319, NYC08CA016 ,3537
20071129X01874 , Personal ,Boston,Denver,10/19/2007 3:41,10/19/2007 4:41,1, 10/19/2007 ,320,320, CHI08CA025 ,607
20071115X01799 , Public Aircraft - Federal ,Atlanta,Miami,10/18/2007 3:41,10/18/2007 6:41,3, 10/18/2007 ,321,321, CHI08CA021 ,4205
20071106X01740 , Personal ,Seattle,Boston,10/18/2007 3:41,10/18/2007 7:41,4, 10/18/2007 ,322,322, DFW08CA016 ,2054
20080116X00056 , Personal ,Seattle,Atlanta,10/18/2007 3:41,10/18/2007 9:41,6, 10/18/2007 ,323,323, ANC08LA007 ,3480
20071203X01888 , Instructional ,Atlanta,Miami,10/18/2007 3:41,10/18/2007 7:41,4, 10/18/2007 ,324,324, DFW08LA017 ,4051
20071025X01657 , Personal ,Atlanta,Denver,10/18/2007 3:41,10/18/2007 5:41,2, 10/18/2007 ,325,325, DFW08LA019 ,4808
20071030X01691 , Unknown ,Boston,Miami,10/17/2007 3:41,10/17/2007 4:41,1, 10/17/2007 ,326,326, DEN08WA018 ,516
20071022X01627 , Personal ,Atlanta,Miami,10/17/2007 3:41,10/17/2007 6:41,3, 10/17/2007 ,327,327, DFW08FA015 ,1817
20071030X01687 , Instructional ,Boston,Miami,10/17/2007 3:41,10/17/2007 7:41,4, 10/17/2007 ,328,328, DEN08LA014 ,1904
20071102X01717 , Positioning ,Atlanta,Miami,10/17/2007 3:41,10/17/2007 5:41,2, 10/17/2007 ,329,329, CHI08CA019 ,3248
20071030X01686 , Business ,Boston,Atlanta,10/17/2007 3:41,10/17/2007 4:41,1, 10/17/2007 ,330,330, DEN08LA013 ,3730
20071121X01827 , Personal ,Miami,Boston,10/16/2007 3:41,10/16/2007 9:41,6, 10/16/2007 ,331,331, LAX08CA013 ,1876
20071119X01815 , Instructional ,Boston,Miami,10/15/2007 3:41,10/15/2007 6:41,3, 10/15/2007 ,332,332, SEA08CA011 ,4340
20071102X01711 , Aerial Observation ,Atlanta,Seattle,10/15/2007 3:41,10/15/2007 6:41,3, 10/15/2007 ,333,333, CHI08CA017 ,4626
20071108X01772 ,  ,Denver,Boston,10/15/2007 3:41,10/15/2007 8:41,5, 10/15/2007 ,334,334, CHI08CA018 ,2609
20071113X01791 , Personal ,Seattle,Boston,10/14/2007 3:41,10/14/2007 4:41,1, 10/14/2007 ,335,335, LAX08CA011 ,1090
20071121X01834 , Personal ,Miami,Denver,10/14/2007 3:41,10/14/2007 4:41,1, 10/14/2007 ,336,336, SEA08CA010 ,3862
20071029X01681 , Positioning ,Denver,Boston,10/14/2007 3:41,10/14/2007 5:41,2, 10/14/2007 ,337,337, DEN08LA011 ,3328
20071023X01633 , Personal ,Miami,Denver,10/14/2007 3:41,10/14/2007 6:41,3, 10/14/2007 ,338,338, NYC08FA012 ,2471
20071023X01644 , Personal ,Miami,Denver,10/13/2007 3:41,10/13/2007 9:41,6, 10/13/2007 ,339,339, DFW08LA012 ,4191
20071023X01645 , Banner Tow ,Seattle,Miami,10/13/2007 3:41,10/13/2007 6:41,3, 10/13/2007 ,340,340, DFW08LA013 ,2189
20071115X01800 , Personal ,Atlanta,Seattle,10/13/2007 3:41,10/13/2007 9:41,6, 10/13/2007 ,341,341, CHI08LA016 ,3787
20080215X00199 ,  ,Miami,Denver,10/13/2007 3:41,10/13/2007 9:41,6, 10/13/2007 ,342,342, ANC08WA015 ,3068
20080324X00375 , Personal ,Denver,Seattle,10/13/2007 3:41,10/13/2007 8:41,5, 10/13/2007 ,343,343, NYC08WA014 ,2424
20071130X01881 , Personal ,Seattle,Denver,10/13/2007 3:41,10/13/2007 5:41,2, 10/13/2007 ,344,344, LAX08CA012 ,1941
20080104X00018 , Personal ,Miami,Atlanta,10/13/2007 3:41,10/13/2007 5:41,2, 10/13/2007 ,345,345, CHI08CA036 ,1359
20080328X00395 , Business ,Boston,Denver,10/12/2007 3:41,10/12/2007 8:41,5, 10/12/2007 ,346,346, NYC08WA013 ,4789
20071029X01680 ,  ,Denver,Seattle,10/12/2007 3:41,10/12/2007 5:41,2, 10/12/2007 ,347,347, DEN08LA010 ,3345
20071114X01794 , Instructional ,Atlanta,Miami,10/12/2007 3:41,10/12/2007 5:41,2, 10/12/2007 ,348,348, DFW08CA011 ,3232
20071113X01790 , Instructional ,Miami,Denver,10/11/2007 3:41,10/11/2007 6:41,3, 10/11/2007 ,349,349, LAX08CA010 ,4296
20071126X01846 , Instructional ,Boston,Seattle,10/11/2007 3:41,10/11/2007 5:41,2, 10/11/2007 ,350,350, DFW08CA007 ,4683
20071128X01866 , Aerial Application ,Denver,Atlanta,10/11/2007 3:41,10/11/2007 9:41,6, 10/11/2007 ,351,351, DFW08CA009 ,1079
20071023X01632 , Instructional ,Miami,Atlanta,10/11/2007 3:41,10/11/2007 7:41,4, 10/11/2007 ,352,352, SEA08LA008 ,1364
20071126X01836 , Business ,Boston,Seattle,10/11/2007 3:41,10/11/2007 4:41,1, 10/11/2007 ,353,353, MIA08LA009 ,4096
20071012X01568 , Business ,Seattle,Boston,10/11/2007 3:41,10/11/2007 7:41,4, 10/11/2007 ,354,354, OPS08IA001 ,3931
20071115X01796 ,  ,Seattle,Miami,10/11/2007 3:41,10/11/2007 9:41,6, 10/11/2007 ,355,355, DCA08WA003 ,992
20071128X01864 ,  ,Atlanta,Seattle,10/11/2007 3:41,10/11/2007 9:41,6, 10/11/2007 ,356,356, MIA08WA015 ,4987
20071210X01923 , Positioning ,Seattle,Boston,10/11/2007 3:41,10/11/2007 8:41,5, 10/11/2007 ,357,357, DFW08CA010 ,3466
20071210X01922 , Aerial Application ,Boston,Miami,10/10/2007 3:41,10/10/2007 5:41,2, 10/10/2007 ,358,358, DFW08CA014 ,3108
20071018X01614 , Personal ,Miami,Atlanta,10/10/2007 3:41,10/10/2007 6:41,3, 10/10/2007 ,359,359, LAX08LA009 ,3661
20071024X01651 , Personal ,Seattle,Denver,10/10/2007 3:41,10/10/2007 5:41,2, 10/10/2007 ,360,360, MIA08LA004 ,1169
20071029X01678 , Instructional ,Miami,Atlanta,10/10/2007 3:41,10/10/2007 7:41,4, 10/10/2007 ,361,361, DEN08LA008 ,4236
20071029X01679 , Personal ,Boston,Miami,10/10/2007 3:41,10/10/2007 4:41,1, 10/10/2007 ,362,362, DEN08LA009 ,1199
20071104X01722 , Personal ,Boston,Atlanta,10/10/2007 3:41,10/10/2007 8:41,5, 10/10/2007 ,363,363, NYC08CA011 ,3015
20071102X01713 , Instructional ,Atlanta,Seattle,10/10/2007 3:41,10/10/2007 5:41,2, 10/10/2007 ,364,364, SEA08CA009 ,1207
20080107X00023 , Personal ,Miami,Boston,10/10/2007 3:41,10/10/2007 4:41,1, 10/10/2007 ,365,365, SEA08LA007 ,999
20071023X01635 ,  ,Boston,Atlanta,10/9/2007 3:41,10/9/2007 8:41,5, 10/09/2007 ,366,366, CHI08IA026 ,4704
20071011X01564 , Public Aircraft - State ,Denver,Seattle,10/9/2007 3:41,10/9/2007 4:41,1, 10/09/2007 ,367,367, CHI08TA014 ,1276
20071029X01676 , Personal ,Boston,Atlanta,10/9/2007 3:41,10/9/2007 8:41,5, 10/09/2007 ,368,368, DEN08LA006 ,3857
20071029X01677 , Personal ,Seattle,Miami,10/9/2007 3:41,10/9/2007 7:41,4, 10/09/2007 ,369,369, DEN08LA007 ,2127
20071029X01674 , Personal ,Atlanta,Denver,10/9/2007 3:41,10/9/2007 6:41,3, 10/09/2007 ,370,370, DEN08LA005 ,4119
20071029X01682 ,  ,Seattle,Miami,10/9/2007 3:41,10/9/2007 8:41,5, 10/09/2007 ,371,371, DEN08LA012 ,2699
20071018X01613 , Personal ,Boston,Atlanta,10/9/2007 3:41,10/9/2007 6:41,3, 10/09/2007 ,372,372, LAX08LA008 ,3569
20071017X01604 , Personal ,Seattle,Miami,10/8/2007 3:41,10/8/2007 9:41,6, 10/08/2007 ,373,373, CHI08LA006 ,4038
20071029X01673 , Personal ,Seattle,Miami,10/8/2007 3:41,10/8/2007 6:41,3, 10/08/2007 ,374,374, DEN08LA004 ,2081
20080103X00011 , Flight Test ,Boston,Seattle,10/8/2007 3:41,10/8/2007 7:41,4, 10/08/2007 ,375,375, CHI08CA007 ,979
20080305X00270 , Instructional ,Boston,Miami,10/8/2007 3:41,10/8/2007 7:41,4, 10/08/2007 ,376,376, NYC08CA010 ,1576
20071023X01643 , Personal ,Denver,Atlanta,10/7/2007 3:41,10/7/2007 6:41,3, 10/07/2007 ,377,377, DFW08FA004 ,2675
